image_id,method,dataset,iou,dice,precision,recall,f1,protocol
deepcrack_0047,box,deepcrack,0.0457873200552159,0.087565261458321,0.0463766306722426,0.7827644332069111,0.087565261458321,oracle_gt_prompt
deepcrack_0048,box,deepcrack,0.7289678461312583,0.8432404891304348,0.7541008505467801,0.9562788906009244,0.8432404891304348,oracle_gt_prompt
deepcrack_0049,box,deepcrack,0.8225777131430649,0.9026531019349692,0.847695766204571,0.9652303754266212,0.9026531019349692,oracle_gt_prompt
deepcrack_0050,box,deepcrack,0.686472148541114,0.8140924819125511,0.7005955603681646,0.9714714714714716,0.8140924819125511,oracle_gt_prompt
deepcrack_0051,box,deepcrack,0.5421968319916904,0.703148678228658,0.5539931016184665,0.9622119815668204,0.703148678228658,oracle_gt_prompt
deepcrack_0052,box,deepcrack,0.7671537484116899,0.8682365630055725,0.7785299806576402,0.9813084112149532,0.8682365630055725,oracle_gt_prompt
deepcrack_0053,box,deepcrack,0.7949291573452647,0.8857498961362692,0.8343334202974172,0.9439197166469894,0.8857498961362692,oracle_gt_prompt
deepcrack_0054,box,deepcrack,0.8167883211678832,0.8991562876657292,0.8730819245773732,0.9268360022087244,0.8991562876657292,oracle_gt_prompt
deepcrack_0055,box,deepcrack,0.2513735248466333,0.4017561820759174,0.2757642098435093,0.7397230479228594,0.4017561820759174,oracle_gt_prompt
deepcrack_0056,box,deepcrack,0.2980109739368998,0.4591809775429326,0.39241363738993,0.5533269659344158,0.4591809775429326,oracle_gt_prompt
deepcrack_0057,box,deepcrack,0.4687571526665141,0.6383045036621474,0.4961240310077519,0.8947138488422892,0.6383045036621474,oracle_gt_prompt
deepcrack_0058,box,deepcrack,0.0050697686687241,0.010088391526171,0.005084225674017,0.6406666666666667,0.010088391526171,oracle_gt_prompt
deepcrack_0059,box,deepcrack,0.2239571715369172,0.3659558957535994,0.2558147999854402,0.6426481346013168,0.3659558957535994,oracle_gt_prompt
deepcrack_0060,box,deepcrack,0.0687389809808035,0.1286356766321377,0.0701181529558333,0.7775178253119429,0.1286356766321377,oracle_gt_prompt
