dataset,image_id,method,candidate_id,prompt_mode,detection_score,stability_score,boundary_score,composite_confidence,candidate_iou
deepcrack,deepcrack_0101,point,3,point,0.7033706903457642,0.9455107300540391,1.0,0.8622770316572193,0.05369662205226259
deepcrack,deepcrack_0101,point,4,point,0.29181915521621704,0.5101610346299593,0.7809613943099976,0.490524372784472,0.07888040712468193
deepcrack,deepcrack_0101,point,5,point,0.34280213713645935,0.18982902235861465,0.7700318098068237,0.3960689651318048,0.09014818880351262
deepcrack,deepcrack_0101,point,6,point,0.8114020824432373,0.9590199973416954,1.0,0.9102178320468883,0.4606965174129353
deepcrack,deepcrack_0101,point,7,point,0.70224529504776,0.9522552223033166,1.0,0.8641874458252647,0.2112239628163195
deepcrack,deepcrack_0101,point,8,point,0.349719375371933,0.7245061474668526,1.0,0.6434649017621716,0.16469251987668343
deepcrack,deepcrack_0102,text,0,text,0.76318359375,0.25,1.0,0.6427734375,0.739671542211958
deepcrack,deepcrack_0102,text,1,text,0.70458984375,0.25,1.0,0.6193359375,0.7860117589416953
deepcrack,deepcrack_0102,text,2,text,0.5703125,0.25,1.0,0.565625,0.0729341781973361
deepcrack,deepcrack_0102,text,3,text,0.35400390625,0.25,1.0,0.4791015625,0.1453940066592675
deepcrack,deepcrack_0102,text,4,text,0.32275390625,0.25,1.0,0.4666015625,0.35431010740842744
deepcrack,deepcrack_0102,text,5,text,0.283203125,0.25,1.0,0.45078125,0.05652173913043478
deepcrack,deepcrack_0102,text,6,text,0.2578125,0.25,1.0,0.440625,0.39959946595460616
deepcrack,deepcrack_0102,box,0,box,0.98388671875,0.5696514718777501,1.0,0.8429327026572125,0.7647359020158203
deepcrack,deepcrack_0102,box,1,box,0.3525390625,0.6024458158085586,1.0,0.6018716605329955,0.07451188736884048
deepcrack,deepcrack_0102,box,2,box,0.3291015625,0.7089102459901442,1.0,0.6297592110965504,0.00012822978777970122
deepcrack,deepcrack_0102,point,0,point,0.7576542496681213,0.994465417808352,1.0,0.9011245961001717,0.033689303203728836
deepcrack,deepcrack_0102,point,1,point,0.5242729187011719,0.8820151286917671,1.0,0.7684144625225873,0.1685205784204672
deepcrack,deepcrack_0102,point,2,point,0.6926190853118896,0.8964473011977402,1.0,0.8408041895439649,0.6778795180722892
deepcrack,deepcrack_0103,text,0,text,0.955078125,0.48935912938331316,1.0,0.8033069452841597,0.8961730072463768
deepcrack,deepcrack_0103,text,1,text,0.345458984375,0.25055168408826944,1.0,0.47587668318089427,0.03631852018948793
deepcrack,deepcrack_0103,text,2,text,0.287841796875,0.250255728314239,1.0,0.45272622365998366,0.033569787191527624
deepcrack,deepcrack_0103,text,3,text,0.28125,0.28932134499322576,1.0,0.463762470747629,0.1538015762633287
deepcrack,deepcrack_0103,text,4,text,0.279052734375,0.25,0.4574187397956848,0.3134757786989212,0.0
deepcrack,deepcrack_0103,box,0,box,0.9892578125,0.8292350483187632,1.0,0.9359353919115672,0.8893684688777829
deepcrack,deepcrack_0103,point,0,point,0.8563028573989868,0.9809937722653773,1.0,0.9358689632524768,0.8787946428571428
deepcrack,deepcrack_0104,text,0,text,0.931640625,0.4962371721778791,1.0,0.7963392602622577,0.926524064171123
deepcrack,deepcrack_0104,text,1,text,0.362060546875,0.25,0.599708616733551,0.38225137293338773,0.0
deepcrack,deepcrack_0104,text,2,text,0.342529296875,0.25,0.726931095123291,0.40624449253082273,0.0
deepcrack,deepcrack_0104,text,3,text,0.262939453125,0.25,0.4796682596206665,0.31259284615516664,0.0
deepcrack,deepcrack_0104,box,0,box,0.98486328125,0.9547971602670853,1.0,0.9781243185934798,0.9211146838156484
deepcrack,deepcrack_0104,point,0,point,0.8803941011428833,0.9827916495873131,1.0,0.946134717812713,0.9115376367145615
deepcrack,deepcrack_0105,text,0,text,0.60498046875,0.25,1.0,0.5794921875,0.8503649635036497
deepcrack,deepcrack_0105,box,0,box,0.97265625,0.9581840219432312,1.0,0.9744269076801308,0.8562442933955564
deepcrack,deepcrack_0105,point,0,point,0.9015925526618958,0.9942259019103084,1.0,0.9586160867333662,0.8727622130069789
deepcrack,deepcrack_0106,text,0,text,0.8701171875,0.49716547224302066,1.0,0.7720547902850572,0.9001654179235186
deepcrack,deepcrack_0106,box,0,box,0.9755859375,0.9441759893877592,1.0,0.9706959712857157,0.9014855355746677
deepcrack,deepcrack_0106,point,0,point,0.9015330076217651,0.9826135091797624,1.0,0.9545279312616229,0.8429970617042115
deepcrack,deepcrack_0107,text,0,text,0.787109375,0.4736068895643364,1.0,0.7306061613475178,0.6934136390130173
deepcrack,deepcrack_0107,text,1,text,0.685546875,0.340118187787262,1.0,0.6432601157255418,0.38193069306930694
deepcrack,deepcrack_0107,text,2,text,0.5166015625,0.39639051967819094,1.0,0.5953773068873669,0.44040666234047154
deepcrack,deepcrack_0107,text,3,text,0.45361328125,0.25,0.42235904932022095,0.3745350748300552,0.0
deepcrack,deepcrack_0107,text,4,text,0.44189453125,0.25,0.9001594185829163,0.4892976671457291,0.0
deepcrack,deepcrack_0107,text,5,text,0.41064453125,0.25,0.5166844129562378,0.38092891573905946,0.0
deepcrack,deepcrack_0107,text,6,text,0.379150390625,0.25,0.5401488542556763,0.37419736981391905,0.01414656771799629
deepcrack,deepcrack_0107,text,7,text,0.364990234375,0.3185197514425211,1.0,0.5074780067548823,0.20585457979225685
deepcrack,deepcrack_0107,text,8,text,0.33544921875,0.25,0.47414737939834595,0.3402165323495865,0.0
deepcrack,deepcrack_0107,text,9,text,0.3310546875,0.25,0.4457060396671295,0.33134838491678237,0.0
deepcrack,deepcrack_0107,text,10,text,0.310791015625,0.25,0.4632617235183716,0.3276318371295929,0.0
deepcrack,deepcrack_0107,text,11,text,0.290283203125,0.25,0.43976345658302307,0.31355414539575577,0.0
deepcrack,deepcrack_0107,text,12,text,0.27783203125,0.25,0.5101097226142883,0.32616024315357206,0.011581067472306143
deepcrack,deepcrack_0107,text,13,text,0.275634765625,0.25,0.5866384506225586,0.34441351890563965,0.004038964124495129
deepcrack,deepcrack_0107,text,14,text,0.2734375,0.3031236005373936,1.0,0.46546826018808773,0.20757575757575758
deepcrack,deepcrack_0107,text,15,text,0.267578125,0.25,0.5334257483482361,0.327887687087059,0.0
deepcrack,deepcrack_0107,text,16,text,0.254638671875,0.25,0.49135926365852356,0.31219528466463087,0.0
deepcrack,deepcrack_0107,text,17,text,0.254638671875,0.25,0.4628925025463104,0.3050785943865776,0.0
deepcrack,deepcrack_0107,text,18,text,0.250732421875,0.25,0.4773690402507782,0.30713522881269456,0.0
deepcrack,deepcrack_0107,box,0,box,0.96826171875,0.9172893750036092,1.0,0.9583559687512633,0.6910133843212237
deepcrack,deepcrack_0107,box,1,box,0.301513671875,0.9804061249022993,1.0,0.7137476124658046,0.38266967192587026
deepcrack,deepcrack_0107,point,0,point,0.7218748331069946,0.986061314183757,1.0,0.8838713932071127,0.379604781654062
deepcrack,deepcrack_0107,point,1,point,0.6659191846847534,0.9630551169245487,0.9753632545471191,0.8472777784342731,0.6724779627815867
deepcrack,deepcrack_0107,point,2,point,0.6003050208091736,0.8607949189348805,0.9443972110748291,0.7774995327195848,0.6731962761830876
deepcrack,deepcrack_0107,point,4,point,0.6662665605545044,0.8368273267276531,0.9379194974899292,0.7938760629489626,0.4923265807243708
deepcrack,deepcrack_0107,point,5,point,0.3121509850025177,0.9362646831533061,0.9356154799461365,0.6864569030911983,0.07541899441340782
deepcrack,deepcrack_0107,point,6,point,0.5577820539474487,0.4460775246259117,0.9688034653663635,0.6214408215396394,0.014836022904737116
deepcrack,deepcrack_0108,text,0,text,0.755859375,0.46773680864589956,1.0,0.7160516330260649,0.6598611678236015
deepcrack,deepcrack_0108,text,1,text,0.63427734375,0.29723991507430997,1.0,0.6077449077760084,0.21903959561920808
deepcrack,deepcrack_0108,text,2,text,0.4091796875,0.2809755518632803,1.0,0.5120133181521481,0.11399392768423958
deepcrack,deepcrack_0108,text,3,text,0.355224609375,0.3071290244492859,1.0,0.49958500230725006,0.23302338686954072
deepcrack,deepcrack_0108,text,4,text,0.34326171875,0.25,0.4320090115070343,0.33280694037675856,0.0
deepcrack,deepcrack_0108,text,5,text,0.334228515625,0.29338360237892946,0.8250900506973267,0.44264817975695697,0.15870348139255702
deepcrack,deepcrack_0108,text,6,text,0.333251953125,0.25,0.4968627691268921,0.34501647353172304,0.0
deepcrack,deepcrack_0108,text,7,text,0.331298828125,0.3221095824281921,1.0,0.49525788509986723,0.23312068048910153
deepcrack,deepcrack_0108,text,8,text,0.32470703125,0.25,0.404532790184021,0.31851601004600527,0.0
deepcrack,deepcrack_0108,text,9,text,0.32080078125,0.25,0.6041163802146912,0.3668494075536728,0.016251050714485852
deepcrack,deepcrack_0108,text,10,text,0.308349609375,0.25,0.40018317103385925,0.3108856365084648,0.0
deepcrack,deepcrack_0108,text,11,text,0.30615234375,0.25,0.5272702574729919,0.341778501868248,0.0
deepcrack,deepcrack_0108,text,12,text,0.295166015625,0.25,0.48072901368141174,0.32574865967035294,0.0
deepcrack,deepcrack_0108,text,13,text,0.281494140625,0.25,0.49228423833847046,0.3231687158346176,0.0
deepcrack,deepcrack_0108,text,14,text,0.271484375,0.25,0.5158147215843201,0.32504743039608003,0.0
deepcrack,deepcrack_0108,text,15,text,0.2705078125,0.25,0.4805895686149597,0.3158505171537399,0.0
deepcrack,deepcrack_0108,text,16,text,0.26806640625,0.25,0.45904454588890076,0.30948769897222517,0.0
deepcrack,deepcrack_0108,text,17,text,0.263427734375,0.2763157894736842,1.0,0.45208162006578945,0.10144524735964425
deepcrack,deepcrack_0108,text,18,text,0.260986328125,0.25,0.5899712443351746,0.33938734233379364,0.0018459915611814346
deepcrack,deepcrack_0108,box,0,box,0.9638671875,0.9498490115625167,1.0,0.9679940290468808,0.666052416052416
deepcrack,deepcrack_0108,point,0,point,0.7918689846992493,0.9550005222251169,1.0,0.9009977766584907,0.2206993006993007
deepcrack,deepcrack_0108,point,1,point,0.5350423455238342,0.7764340355226886,0.733875572681427,0.6692377438128314,0.4839328537170264
deepcrack,deepcrack_0108,point,2,point,0.5408625602722168,0.7526912800259662,1.0,0.7297869721179748,0.4313776169552856
deepcrack,deepcrack_0108,point,3,point,0.35149434208869934,0.9998167894317991,0.4067919850349426,0.592231609395345,0.016355935861708405
deepcrack,deepcrack_0108,point,4,point,0.6298859119415283,0.9166389971104015,1.0,0.8227780137652518,0.5063655030800821
deepcrack,deepcrack_0108,point,5,point,0.38492679595947266,0.9317348951824755,0.9330487251281738,0.713340112979699,0.38492425625114074
deepcrack,deepcrack_0108,point,6,point,0.42557936906814575,0.9709511120403767,1.0,0.7600646368413901,0.11710239651416122
deepcrack,deepcrack_0109,text,0,text,0.78662109375,0.48767177329212963,0.38127508759498596,0.5806523300509919,0.7338505222594057
deepcrack,deepcrack_0109,text,1,text,0.313720703125,0.25,0.6237525939941406,0.3689264297485352,0.02576475275576608
deepcrack,deepcrack_0109,text,2,text,0.296875,0.25,0.4465140402317047,0.31787851005792617,0.06633587050775605
deepcrack,deepcrack_0109,text,3,text,0.26025390625,0.25,0.4767076075077057,0.3107784643769264,0.027065168086285972
deepcrack,deepcrack_0109,box,0,box,0.95751953125,0.8675500809641642,0.5684123039245605,0.8287534168185977,0.794087820707839
deepcrack,deepcrack_0109,point,0,point,0.8464584350585938,0.9973748337168373,0.5256375074386597,0.8190739426839955,0.7748199979718081
deepcrack,deepcrack_0110,text,0,text,0.81640625,0.48801969365426695,0.7272154688835144,0.6791732599998721,0.7484019013276512
deepcrack,deepcrack_0110,text,1,text,0.358642578125,0.45028099552700995,0.6824913024902344,0.4716782053070121,0.5731847238157679
deepcrack,deepcrack_0110,box,0,box,0.97509765625,0.8995553951833027,0.7490293979644775,0.8921408003052753,0.7568431404687757
deepcrack,deepcrack_0110,point,0,point,0.7934169173240662,0.9930571668111774,0.7895932793617249,0.8623350951539698,0.786592361907884
deepcrack,deepcrack_0111,text,0,text,0.8154296875,0.25,0.6687155961990356,0.5808507740497589,0.7206796192873437
deepcrack,deepcrack_0111,text,1,text,0.360595703125,0.25,0.7542492151260376,0.4203005850315094,0.34205578188655594
deepcrack,deepcrack_0111,text,2,text,0.2744140625,0.25,0.657258152961731,0.36158016324043274,0.10652948159873368
deepcrack,deepcrack_0111,text,3,text,0.261962890625,0.25,0.49340346455574036,0.31563602238893507,0.05935526753074111
deepcrack,deepcrack_0111,box,0,box,0.96044921875,0.835351713863232,0.6481846570968628,0.8385989516263469,0.4434932851645331
deepcrack,deepcrack_0111,point,0,point,0.6002046465873718,0.7072756991586491,0.5232768654823303,0.6184475697110585,0.2974564295807819
deepcrack,deepcrack_0112,text,0,text,0.9013671875,0.25,0.883680522441864,0.6689670056104661,0.6588752058985018
deepcrack,deepcrack_0112,box,0,box,0.98046875,0.9787293697916019,0.8898932933807373,0.957216102772245,0.6608600125549278
deepcrack,deepcrack_0112,point,0,point,0.7357816100120544,0.9889312137932151,0.7617785334587097,0.8308832021971244,0.6406734947237741
deepcrack,deepcrack_0113,text,0,text,0.9609375,0.49081466025582876,0.7643145322799683,0.7472387641595322,0.8600489575419937
deepcrack,deepcrack_0113,box,0,box,0.990234375,0.8927770633002577,0.7544765472412109,0.897184858965393,0.8671310629514963
deepcrack,deepcrack_0113,point,0,point,0.8556445837020874,0.9811311559269509,0.7613424062728882,0.8759893396234899,0.8864874211117835
deepcrack,deepcrack_0114,text,0,text,0.96142578125,0.49421043432666256,0.752768337726593,0.7457360489459801,0.8675152834770957
deepcrack,deepcrack_0114,box,0,box,0.9833984375,0.6903498541794497,0.7410101890563965,0.8202343712269065,0.8767477990678405
deepcrack,deepcrack_0114,point,0,point,0.9228729605674744,0.9965202509739889,0.7701814770698547,0.9104766413353496,0.8818143281051293
deepcrack,deepcrack_0115,text,0,text,0.9619140625,0.4960782694848085,0.8935266137123108,0.7817746727477607,0.8392083212944236
deepcrack,deepcrack_0115,box,0,box,0.990234375,0.7943869105671288,0.9171342849731445,0.9034127399417813,0.8275761550794345
deepcrack,deepcrack_0115,point,0,point,0.7643638253211975,0.9213282315045888,0.8819848895072937,0.8487066335319084,0.838206353668822
deepcrack,deepcrack_0116,text,0,text,0.9580078125,0.491710875331565,0.9442886710166931,0.791374099120221,0.8054929016850205
deepcrack,deepcrack_0116,box,0,box,0.97998046875,0.28413978190231004,0.8152366876602173,0.6952502830808629,0.5687553161326907
deepcrack,deepcrack_0116,box,1,box,0.432861328125,0.37198054937246583,0.35892072319984436,0.3930679043303241,9.593430418849172e-05
deepcrack,deepcrack_0116,point,0,point,0.6802625060081482,0.8226609190213956,0.8476224541664124,0.7719419376023509,0.004833748352131244
deepcrack,deepcrack_0116,point,1,point,0.819525420665741,0.963898241845839,0.932305097579956,0.8982508273073291,0.8106388393993382
deepcrack,deepcrack_0117,text,0,text,0.876953125,0.48858237176379327,1.0,0.7717850801173277,0.8143070568591264
deepcrack,deepcrack_0117,text,1,text,0.57275390625,0.31090089206940497,1.0,0.5879168747242918,0.2132596685082873
deepcrack,deepcrack_0117,text,2,text,0.37451171875,0.3068502824858757,0.8766362071037292,0.4763613381459888,0.22256568778979907
deepcrack,deepcrack_0117,box,0,box,0.98876953125,0.8239091854428369,1.0,0.9338760274049929,0.8190222222222222
deepcrack,deepcrack_0117,box,1,box,0.28515625,0.9775045402615425,1.0,0.7061890890915399,0.2095361062436595
deepcrack,deepcrack_0117,point,0,point,0.38832882046699524,0.443744833891658,0.7203642725944519,0.49073328819749135,0.47257019438444925
deepcrack,deepcrack_0118,text,0,text,0.88232421875,0.25,1.0,0.6904296875,0.08641160949868074
deepcrack,deepcrack_0118,text,1,text,0.77490234375,0.25,0.9154182076454163,0.6263154894113541,0.5932909884874951
deepcrack,deepcrack_0118,text,2,text,0.693359375,0.25,0.6954693794250488,0.5387110948562622,0.013277273733126798
deepcrack,deepcrack_0118,text,3,text,0.61767578125,0.25,0.5662713050842285,0.47613813877105715,0.0158311345646438
deepcrack,deepcrack_0118,text,4,text,0.6171875,0.25,0.6335896253585815,0.49277240633964536,0.0462202136400986
deepcrack,deepcrack_0118,text,5,text,0.60107421875,0.25,0.9409405589103699,0.5631648272275924,0.15756663800515908
deepcrack,deepcrack_0118,text,6,text,0.48974609375,0.25,0.8721447587013245,0.5014346271753312,0.41027855754696607
deepcrack,deepcrack_0118,text,7,text,0.478271484375,0.25,0.576005756855011,0.42281003296375275,0.01178373382624769
deepcrack,deepcrack_0118,text,8,text,0.45849609375,0.25,0.5634588599205017,0.4117631524801254,0.0
deepcrack,deepcrack_0118,text,9,text,0.43212890625,0.25,0.5854898691177368,0.4067240297794342,0.014343343792021516
deepcrack,deepcrack_0118,text,10,text,0.418701171875,0.25,0.6115988492965698,0.4078801810741425,0.011843663639952625
deepcrack,deepcrack_0118,text,11,text,0.412353515625,0.25,0.596683919429779,0.40161238610744476,0.011389521640091117
deepcrack,deepcrack_0118,text,12,text,0.3798828125,0.25,0.5591262578964233,0.3792346894741059,0.0
deepcrack,deepcrack_0118,text,13,text,0.366455078125,0.25,0.9377378821372986,0.46851650178432463,0.24133558748943365
deepcrack,deepcrack_0118,text,14,text,0.35791015625,0.25,0.7059895396232605,0.4071614474058151,0.0
deepcrack,deepcrack_0118,text,15,text,0.34912109375,0.25,0.6112027168273926,0.37994911670684817,0.05333852443060152
deepcrack,deepcrack_0118,text,16,text,0.3369140625,0.25,0.7785540819168091,0.4169041454792023,0.030657256285840317
deepcrack,deepcrack_0118,text,17,text,0.333251953125,0.25,0.7837386727333069,0.41673544943332674,0.21621621621621623
deepcrack,deepcrack_0118,text,18,text,0.328125,0.25,0.5511565208435059,0.35653913021087646,0.010818120351588911
deepcrack,deepcrack_0118,text,19,text,0.314453125,0.25,0.5114981532096863,0.34115578830242155,0.0
deepcrack,deepcrack_0118,text,20,text,0.30419921875,0.25,0.8840901851654053,0.4302022337913513,0.19745080500894455
deepcrack,deepcrack_0118,text,21,text,0.277587890625,0.25,0.702449381351471,0.37414750158786775,0.007283834586466165
deepcrack,deepcrack_0118,text,22,text,0.265380859375,0.25,0.6538498997688293,0.35711481869220735,0.05098919029165817
deepcrack,deepcrack_0118,text,23,text,0.262451171875,0.25,0.8829547166824341,0.41321914792060854,0.38153846153846155
deepcrack,deepcrack_0118,text,24,text,0.259033203125,0.25,0.8748776912689209,0.4098327040672302,0.07693998681028798
deepcrack,deepcrack_0118,box,0,box,0.9951171875,0.0504713736626878,0.6178987622261047,0.570186546338467,0.013965512118300764
deepcrack,deepcrack_0118,point,0,point,0.5967305302619934,0.9346862708741162,0.7661607265472412,0.7573725885475483,0.013872832369942197
deepcrack,deepcrack_0118,point,1,point,0.4219265878200531,0.9998218108212173,0.3947578966617584,0.6173977430808869,0.02014554618144885
deepcrack,deepcrack_0118,point,2,point,0.34707751870155334,0.3556331161382095,0.5569888353347778,0.40254980696268916,0.016549968173138127
deepcrack,deepcrack_0118,point,4,point,0.6860132217407227,0.36374013414184936,0.9273441433906555,0.6335503714936002,0.4819514329468388
deepcrack,deepcrack_0119,text,0,text,0.76904296875,0.25,1.0,0.6451171875,0.13705715024566847
deepcrack,deepcrack_0119,text,1,text,0.6064453125,0.25,1.0,0.580078125,0.17924037460978148
deepcrack,deepcrack_0119,text,2,text,0.60498046875,0.25,1.0,0.5794921875,0.5604662457503643
deepcrack,deepcrack_0119,text,3,text,0.5615234375,0.25,1.0,0.562109375,0.8274682306940372
deepcrack,deepcrack_0119,text,4,text,0.499755859375,0.25,1.0,0.53740234375,0.2115677321156773
deepcrack,deepcrack_0119,text,5,text,0.438720703125,0.25,1.0,0.51298828125,0.22248002062387212
deepcrack,deepcrack_0119,text,6,text,0.438232421875,0.25,1.0,0.51279296875,0.6577213954623079
deepcrack,deepcrack_0119,text,7,text,0.43408203125,0.25,1.0,0.5111328125,0.06999216505615043
deepcrack,deepcrack_0119,text,8,text,0.3955078125,0.25,1.0,0.495703125,0.38964241676942046
deepcrack,deepcrack_0119,text,9,text,0.2822265625,0.25,1.0,0.450390625,0.35758196721311475
deepcrack,deepcrack_0119,text,10,text,0.251708984375,0.25,1.0,0.43818359375,0.7134445534838076
deepcrack,deepcrack_0119,box,0,box,0.9912109375,0.9139418752294677,1.0,0.9663640313303137,0.8218703612073232
deepcrack,deepcrack_0119,point,0,point,0.4490916430950165,0.39343767926192386,1.0,0.5673398449796799,0.29398439466398185
deepcrack,deepcrack_0120,text,0,text,0.8017578125,0.4615133013519407,1.0,0.7322327804731793,0.6755975034251789
deepcrack,deepcrack_0120,text,1,text,0.53515625,0.30783021050196624,1.0,0.5718030736756882,0.20079401435333638
deepcrack,deepcrack_0120,text,2,text,0.335205078125,0.3079564290788539,1.0,0.4918667814275989,0.1947230365684308
deepcrack,deepcrack_0120,text,3,text,0.307861328125,0.34483390327308255,1.0,0.4938363973955789,0.26788479405388665
deepcrack,deepcrack_0120,text,4,text,0.291015625,0.33870791429820724,1.0,0.48495402000437254,0.31398496240601503
deepcrack,deepcrack_0120,text,5,text,0.289794921875,0.25,0.4596627652645111,0.3183336600661278,0.0
deepcrack,deepcrack_0120,text,6,text,0.25732421875,0.32133058984910834,1.0,0.46539539394718793,0.25545985850507535
deepcrack,deepcrack_0120,box,0,box,0.97119140625,0.8758404561288851,1.0,0.9450207221451097,0.7165435745937961
deepcrack,deepcrack_0120,point,0,point,0.4897373914718628,0.4039170973717351,0.7390013337135315,0.5220162740972353,0.02022779252720983
deepcrack,deepcrack_0121,text,0,text,0.88232421875,0.4600980829246545,1.0,0.7639640165236291,0.7344405301123973
deepcrack,deepcrack_0121,text,1,text,0.54736328125,0.335862810707457,1.0,0.5864972962476099,0.2954430805448125
deepcrack,deepcrack_0121,text,2,text,0.44384765625,0.37836158192090397,1.0,0.5599656161723163,0.47117962466487934
deepcrack,deepcrack_0121,text,3,text,0.26806640625,0.2514193548387097,0.8481886982917786,0.40727051126649305,0.010305794897786788
deepcrack,deepcrack_0121,box,0,box,0.9755859375,0.9545263853592967,1.0,0.9743186098757539,0.7777040477770405
deepcrack,deepcrack_0121,point,0,point,0.6565316915512085,0.9792013416230951,0.6168788075447083,0.7595528480747438,0.00911909410933115
deepcrack,deepcrack_0122,text,0,text,0.89306640625,0.48275058275058275,1.0,0.7761892664627039,0.7628035736756008
deepcrack,deepcrack_0122,text,1,text,0.432861328125,0.35342770796882456,0.9060167670249939,0.523348420795337,0.33917380739224967
deepcrack,deepcrack_0122,text,2,text,0.40380859375,0.39019622872911236,1.0,0.5480921175551894,0.4804933299773471
deepcrack,deepcrack_0122,text,3,text,0.392578125,0.338923004251299,1.0,0.5256543014879547,0.3215350706599248
deepcrack,deepcrack_0122,box,0,box,0.97412109375,0.953298610680965,1.0,0.9733029512383378,0.7894018366840407
deepcrack,deepcrack_0123,text,0,text,0.7001953125,0.25,1.0,0.617578125,0.7686644545831605
deepcrack,deepcrack_0123,box,0,box,0.984375,0.968424695069805,1.0,0.9826986432744318,0.7734204793028322
deepcrack,deepcrack_0123,point,0,point,0.8025768399238586,0.9881669552547997,1.0,0.9168891703087234,0.7964101063310897
deepcrack,deepcrack_0124,text,0,text,0.962890625,0.4881086670426772,1.0,0.8059942834649371,0.8048085485307213
deepcrack,deepcrack_0124,box,0,box,0.9873046875,0.9470528134719348,1.0,0.9763903597151772,0.8102189781021898
deepcrack,deepcrack_0124,point,0,point,0.8263019323348999,0.8438651581991412,1.0,0.8758735783036593,0.6851156069364162
deepcrack,deepcrack_0125,text,0,text,0.95361328125,0.25,1.0,0.7189453125,0.7737629049483802
deepcrack,deepcrack_0125,box,0,box,0.98779296875,0.8030828313330567,1.0,0.9261961784665698,0.7648099027409372
deepcrack,deepcrack_0125,point,0,point,0.718113899230957,0.8407927721305251,1.0,0.8315230299380665,0.7109855409672594
deepcrack,deepcrack_0126,text,0,text,0.935546875,0.25,1.0,0.7117187500000001,0.8060344827586207
deepcrack,deepcrack_0126,box,0,box,0.9873046875,0.7772024704372644,1.0,0.9169427396530425,0.8043310131477185
deepcrack,deepcrack_0126,point,0,point,0.8145061731338501,0.770143202459449,1.0,0.8453525901143473,0.7977282656181739
deepcrack,deepcrack_0127,text,0,text,0.95361328125,0.25,1.0,0.7189453125,0.7873214285714286
deepcrack,deepcrack_0127,box,0,box,0.98974609375,0.7614574284926623,1.0,0.9124085374724318,0.7595481441635288
deepcrack,deepcrack_0127,point,0,point,0.8231909275054932,0.7910057298630523,1.0,0.8561283764542655,0.8335350043215212
deepcrack,deepcrack_0128,text,0,text,0.93896484375,0.25,1.0,0.7130859375,0.761996161228407
deepcrack,deepcrack_0128,box,0,box,0.9912109375,0.5735841054673102,1.0,0.8472388119135585,0.7474048442906575
deepcrack,deepcrack_0128,point,0,point,0.8574280738830566,0.5854995090237811,1.0,0.797896057711546,0.8061534565712839
deepcrack,deepcrack_0129,text,0,text,0.9453125,0.25,1.0,0.7156250000000001,0.7696131738387447
deepcrack,deepcrack_0129,text,1,text,0.497802734375,0.25,1.0,0.53662109375,0.4263505025125628
deepcrack,deepcrack_0129,text,2,text,0.356689453125,0.25,0.9592677354812622,0.46999271512031554,0.04299735161240069
deepcrack,deepcrack_0129,text,3,text,0.309326171875,0.25,1.0,0.46123046875,0.35269386483961385
deepcrack,deepcrack_0129,text,4,text,0.27490234375,0.25,1.0,0.4474609375,0.31905281196448043
deepcrack,deepcrack_0129,box,0,box,0.9912109375,0.9071905843428338,1.0,0.9640010795199918,0.7357075913776945
deepcrack,deepcrack_0129,point,0,point,0.48052778840065,0.8559611632352919,1.0,0.7417975224926121,0.6847826086956522
deepcrack,deepcrack_0130,text,0,text,0.9619140625,0.25,1.0,0.722265625,0.8401655119322555
deepcrack,deepcrack_0130,text,1,text,0.33935546875,0.25,1.0,0.4732421875,0.4797935534131853
deepcrack,deepcrack_0130,text,2,text,0.292724609375,0.25,1.0,0.45458984375,0.36147019100906813
deepcrack,deepcrack_0130,box,0,box,0.990234375,0.8258774824975077,1.0,0.9351508688741277,0.825082189131696
deepcrack,deepcrack_0130,point,0,point,0.7473234534263611,0.9153085747991012,1.0,0.8692873825502299,0.3975197077485099
deepcrack,deepcrack_0131,text,0,text,0.892578125,0.25,1.0,0.69453125,0.8326800801323927
deepcrack,deepcrack_0131,text,1,text,0.6572265625,0.25,1.0,0.600390625,0.17915507649513213
deepcrack,deepcrack_0131,text,2,text,0.61083984375,0.25,1.0,0.5818359375,0.6833842128216311
deepcrack,deepcrack_0131,text,3,text,0.395751953125,0.25,1.0,0.49580078125000004,0.09668411867364747
deepcrack,deepcrack_0131,text,4,text,0.365234375,0.25,1.0,0.48359375,0.5771448540975013
deepcrack,deepcrack_0131,box,0,box,0.98974609375,0.8752216913941568,1.0,0.952226029487955,0.26462128475551294
deepcrack,deepcrack_0131,box,1,box,0.34814453125,0.9949840544303583,1.0,0.7375022315506253,0.5929613134224085
deepcrack,deepcrack_0131,box,2,box,0.3349609375,0.9515519137400371,1.0,0.717027544809013,0.6629115361103833
deepcrack,deepcrack_0131,point,0,point,0.8062747120857239,0.9978608552006977,1.0,0.9217611841545337,0.5944434737026035
deepcrack,deepcrack_0132,text,0,text,0.9423828125,0.4922786177105831,1.0,0.7992506411987041,0.7932657494569153
deepcrack,deepcrack_0132,text,1,text,0.384521484375,0.2816394499355393,1.0,0.5023824012274387,0.1394030978466188
deepcrack,deepcrack_0132,box,0,box,0.98486328125,0.8779222733558616,1.0,0.9512181081745515,0.7900784242203174
deepcrack,deepcrack_0132,box,1,box,0.292724609375,0.9939718346060393,1.0,0.7149799858621138,0.1371363808084624
deepcrack,deepcrack_0132,point,0,point,0.809012770652771,0.7154911854728663,1.0,0.8240270231766116,0.7391954787234043
deepcrack,deepcrack_0133,text,0,text,0.9580078125,0.49403066812705365,1.0,0.8061138588444687,0.8430427493713327
